;CURSO;SEMESTRE;PERIODO;NOME_DA_DISCIPLINA;ID_DA_DISCIPLINA;DATA_DE_INICIO;DATA_DE_FINAL;ID_DO_ALUNO;VAR01;VAR02;VAR03;VAR04;VAR05;VAR06;VAR07;VAR08;VAR09;VAR10;VAR12;VAR13;VAR14;VAR16;VAR17;VAR18;VAR20;VAR21;VAR22;VAR23;VAR24;VAR25;VAR28;VAR31;VAR31B;VAR31C;VAR32A;VAR32B;VAR32C;VAR32D;VAR33;VAR34;VAR35;PROVA01;PROVA01_2CHAMADA;PRIMEIRA_PROVA;PROVA02;PROVA02_2CHAMADA;SEGUNDA_PROVA;MEDIA_PROVAS;FORUM01;FORUM02;FORUM03;FORUM04;MEDIA_FORUM;WEBQUEST01;WEBQUEST02;MEDIA_WEBQUEST;DESEMPENHO;DESEMPENHO_BINARIO;MEDIA_CALCULADA_PROVA;MEDIA_CALCULADA_FORUM;TEMPO_DE_CURSO
6858;Pedagogia;2014.1;4;Currículo e Contemporaneidade;44;2013-12-31 21:00:00;2014-06-30 20:59:59;267;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;180 days 23:59:59.000000000
1921;Pedagogia;2011.2;3;Didática;46;2011-06-30 21:00:00;2011-12-31 20:59:59;133;98;0;10;36;65;0;0;3;2;1;0;20;3;1;3,0;120;1;0;0;0;13,0;64,67;61;358;0;164;68;114;156;20;1;7;0;3,3;0,0;3,3;4,4;0,0;4,4;2,12;5;3;5;5;0,9;3;2;0,625;3,64;1;3,85;4,5;183 days 23:59:59.000000000
6833;Pedagogia;2014.1;4;Currículo e Contemporaneidade;44;2013-12-31 21:00:00;2014-06-30 20:59:59;147;19;0;0;2;6;0;0;5;0;0;0;18;3;0;0,0;15;0;1;0;2;1,0;65,0;7;27;7;23;7;6;14;0;1;6;0;2,2;0,0;2,2;0,0;0,0;0,0;1,1;3;4;0;0;0,7;0;0;0,0;1,8;1;1,1;1,75;180 days 23:59:59.000000000
13534;Pedagogia;2016.1;8;Avaliação da Aprendizagem;63;2015-12-31 21:00:00;2016-06-30 20:59:59;1069;45;0;0;16;12;1;1;0;5;0;0;21;3;0;1,5;24;0;0;0;2;6,0;85,04;5;172;41;74;91;40;39;2;2;7;0;4,95;0,0;4,95;4,95;0,0;4,95;4,95;5;5;5;5;2,0;5;5;2,5;9,45;0;4,95;5,0;181 days 23:59:59.000000000
1658;Pedagogia;2011.1;2;Psicologia da Aprendizagem;34;2010-12-31 21:00:00;2011-06-30 20:59:59;48;13;0;11;44;68;0;0;4;0;24;0;12;2;0;0,0;28;0;0;0;0;6,0;74,97;75;165;0;75;92;35;38;0;1;4;0;8,0;0,0;8,0;9,0;0,0;9,0;4,68;5;5;5;4;0,95;6;0;0,75;6,38;0;8,5;4,75;180 days 23:59:59.000000000
2115;Pedagogia;2011.2;3;Metodologia Científica;50;2011-06-30 21:00:00;2011-12-31 20:59:59;172;15;0;0;1;25;0;0;0;1;1;0;21;3;0;0,5;14;0;0;0;0;2,0;80,87;53;70;0;35;17;25;28;0;2;4;0;4,95;0,0;4,95;4,95;0,0;4,95;2,72;3;3;5;4;0,75;6;6;1,5;4,97;0;4,95;3,75;183 days 23:59:59.000000000
8929;Pedagogia;2014.1;8;Educação e Tecnologia;56;2013-12-31 21:00:00;2014-06-30 20:59:59;111;17;0;0;0;1;0;0;0;0;0;0;0;0;0;0,0;13;0;0;0;0;1,0;116,58;2;36;1;26;8;15;11;2;0;2;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;180 days 23:59:59.000000000
896;Pedagogia;2010.2;1;Psicologia do Desenvolvimento;21;2010-06-30 21:00:00;2010-12-31 20:59:59;133;22;0;16;37;87;0;0;4;2;6;0;15;2;0;32,5;93;0;0;0;0;14,0;72,78;35;378;0;108;99;133;141;5;2;6;0;4,0;0,0;4,0;5,0;0,0;5,0;2,48;5;4;7;7;1,15;2;9;1,375;5,0;0;4,5;5,75;183 days 23:59:59.000000000
2265;Pedagogia;2011.2;3;Movimentos Sociais;49;2011-06-30 21:00:00;2011-12-31 20:59:59;175;7;0;21;60;50;0;0;1;1;4;0;20;3;0;1,5;82;0;0;0;0;6,0;78,13;35;169;0;74;15;83;60;11;2;5;0;3,85;0,0;3,85;4,95;0,0;4,95;2,42;5;4;5;5;0,95;5;4;1,125;4,5;0;4,4;4,75;183 days 23:59:59.000000000
7697;Pedagogia;2014.1;4;Pesquisa(s) em Educação;47;2013-12-31 21:00:00;2014-06-30 20:59:59;442;2;0;0;12;21;0;0;0;2;0;0;12;2;0;4,0;9;0;2;0;1;2,0;0,0;54;69;3;49;13;25;31;0;1;2;0;2,75;0,0;2,75;0,0;0,0;0,0;1,375;0;5;5;0;1,0;6;0;1,5;3,875;1;1,375;2,5;180 days 23:59:59.000000000
13337;Pedagogia;2016.1;4;Planejamento Educacional;61;2015-12-31 21:00:00;2016-06-30 20:59:59;1794;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;0,0;0,0;0;0;0;0;0;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;181 days 23:59:59.000000000
834;Pedagogia;2010.2;1;Psicologia do Desenvolvimento;21;2010-06-30 21:00:00;2010-12-31 20:59:59;184;5;0;0;33;66;0;0;0;2;0;0;17;2;0;31,0;32;0;0;0;0;5,0;77,37;45;140;0;77;19;68;53;0;2;4;0;5,0;0,0;5,0;4,0;7,0;7,0;3,3;5;6;6;7;1,2;4;10;1,75;6,25;0;6,0;6,0;183 days 23:59:59.000000000
5932;Pedagogia;2013.2;7;Coordenação Pedagógica;37;2013-06-30 21:00:00;2013-12-31 20:59:59;266;30;0;3;9;18;0;0;0;0;0;0;16;2;0;1,0;14;0;2;0;2;4,0;220,61;43;105;18;65;11;13;80;1;2;3;0;5,5;0,0;5,5;5,5;0,0;5,5;5,5;4;4;0;0;0,8;3;5;2,0;8,3;0;5,5;2,0;183 days 23:59:59.000000000
3151;Pedagogia;2012.1;4;Pesquisa em Educação;53;2011-12-31 21:00:00;2012-06-30 20:59:59;159;7;0;0;25;46;0;0;0;2;2;0;13;2;1;1,0;28;0;0;0;0;3,0;89,38;86;91;0;66;11;34;41;5;1;4;0;4,95;3,85;4,95;4,4;0,0;4,4;2,57;5;5;5;5;1,0;6;6;1,5;5,07;0;4,675000000000002;5,0;181 days 23:59:59.000000000
9240;Pedagogia;2014.1;8;Prática Pedagógica VIII;53;2013-12-31 21:00:00;2014-06-30 20:59:59;134;2;0;0;3;10;0;0;0;2;0;0;19;3;0;9,0;14;0;1;0;1;1,0;62,9;31;46;16;30;11;29;6;0;1;2;0;3,85;0,0;3,85;0,0;0,0;0,0;1,925;4;4;0;0;0,8;0;0;0,0;2,725;1;1,925;2,0;180 days 23:59:59.000000000
11121;Pedagogia;2014.2;1;Prática Pedagógica I ;111;2014-06-30 21:00:00;2014-12-31 20:59:59;1865;18;0;0;7;5;0;0;0;2;1;0;19;3;0;70,17;4;0;0;3;0;2,1154;36,14;38;55;4;29;17;12;24;2;1;2;0;0,0;0,0;0,0;0,0;2,75;2,75;1,375;5;5;5;5;2,0;4;0;1,0;4,375;0;1,375;5,0;183 days 23:59:59.000000000
8633;Pedagogia;2014.1;4;Prática Pedagógica IV;49;2013-12-31 21:00:00;2014-06-30 20:59:59;568;4;0;1;36;34;0;0;0;1;1;0;10;1;0;43,0;58;0;1;0;1;13,0;57,1;154;346;28;130;158;125;49;14;1;2;0;5,5;0,0;5,5;0,0;0,0;0,0;2,75;5;5;0;0;1,0;0;0;0,0;3,75;1;2,75;2,5;180 days 23:59:59.000000000
12435;Pedagogia;2016.1;4;Currículo e Contemporaneidade;58;2015-12-31 21:00:00;2016-06-30 20:59:59;55;39;0;3;25;25;0;0;0;0;0;0;0;0;0;0,0;1;0;0;0;0;6,0;0,0;80;159;2;82;55;52;49;3;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;181 days 23:59:59.000000000
13981;Pedagogia;2016.1;8;Educação e Trabalho;65;2015-12-31 21:00:00;2016-06-30 20:59:59;829;3;0;0;0;3;0;0;0;0;0;0;11;1;0;0,5;0;0;0;0;2;0,0;0,0;10;22;4;17;6;7;9;0;2;0;0;0,0;0,0;0,0;3,85;0,0;3,85;1,925;0;0;0;0;0,0;4;3;1,75;3,675;1;1,925;0,0;181 days 23:59:59.000000000
8998;Pedagogia;2014.1;8;Educação e Trabalho;51;2013-12-31 21:00:00;2014-06-30 20:59:59;355;5;0;0;0;4;0;0;0;0;0;0;21;3;0;0,0;3;0;1;0;1;0,0;0,0;1;16;9;12;2;5;9;0;1;0;0;2,2;0,0;2,2;0,0;0,0;0,0;1,1;0;0;0;0;0,0;6;0;1,5;2,6;1;1,1;0,0;180 days 23:59:59.000000000
6850;Pedagogia;2014.1;4;Currículo e Contemporaneidade;44;2013-12-31 21:00:00;2014-06-30 20:59:59;510;11;0;0;0;5;0;0;0;0;0;0;17;2;0;0,0;6;0;1;0;1;0,0;64,77;1;19;7;13;6;10;3;0;1;2;0;5,5;0,0;5,5;0,0;0,0;0,0;2,75;5;4;0;0;0,9;0;0;0,0;3,65;1;2,75;2,25;180 days 23:59:59.000000000
12520;Pedagogia;2016.1;4;Educação e Multiculturalismo;59;2015-12-31 21:00:00;2016-06-30 20:59:59;1911;10;0;0;0;0;0;0;0;0;0;0;19;3;0;4,0;0;0;0;0;1;0,0;0,0;18;25;7;13;6;6;13;0;2;0;0;4,95;0,0;4,95;5,5;0,0;5,5;5,225;0;0;0;0;0,0;0;4;1,0;6,225;0;5,225;0,0;181 days 23:59:59.000000000
10952;Pedagogia;2014.2;1;Prática Pedagógica I ;111;2014-06-30 21:00:00;2014-12-31 20:59:59;1703;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0,0;0;0;0;0;0;0,0;21,99;0;0;0;0;0;0;0;0;0;1;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5;0;5;5;1,5;0;0;0,0;1,5;1;0,0;3,75;183 days 23:59:59.000000000
12342;Pedagogia;2016.1;4;Currículo e Contemporaneidade;58;2015-12-31 21:00:00;2016-06-30 20:59:59;1810;12;0;0;1;2;0;0;0;1;0;0;10;1;0;41,0;35;0;0;0;2;4,0;85,64;78;108;49;60;58;19;30;1;2;4;0;5,5;0,0;5,5;4,4;0,0;4,4;4,95;4;4;3;4;1,5;4;5;2,25;8,7;0;4,95;3,75;181 days 23:59:59.000000000
5999;Pedagogia;2013.2;7;Estágio III;38;2013-06-30 21:00:00;2013-12-31 20:59:59;206;8;0;6;21;20;0;0;1;0;1;0;15;2;0;1,0;15;0;2;0;1;4,0;251,54;95;112;22;75;22;42;48;0;1;3;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;3;3;4;1,0;0;3;0,75;1,75;1;0,0;2,5;183 days 23:59:59.000000000
275;Pedagogia;2010.2;1;Fundamentos Filosóficos da Educação;17;2010-06-30 21:00:00;2010-12-31 20:59:59;216;4;0;1;1;6;0;0;0;1;0;0;20;3;0;47,0;6;0;0;0;0;0,0;73,43;16;25;0;10;3;5;17;0;1;2;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;8;0;0,4;8;0;1,0;1,4;1;0,0;2,0;183 days 23:59:59.000000000
10909;Pedagogia;2014.2;1;Prática Pedagógica I ;111;2014-06-30 21:00:00;2014-12-31 20:59:59;1740;10;0;3;8;28;0;0;3;1;4;0;17;2;0;33,72;9;0;1;2;1;4,3846;36,46;20;114;24;58;44;44;26;0;2;4;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;5;5;5;5;2,0;6;6;3,0;5,0;0;0,0;5,0;183 days 23:59:59.000000000
3898;Pedagogia;2013.2;3;Didática ;29;2013-06-30 21:00:00;2013-12-31 20:59:59;200;9;0;1;5;9;0;0;0;1;0;0;17;2;0;9,0;23;0;2;0;2;4,0;227,19;18;109;21;70;33;28;36;12;2;5;1;3,3;0,0;3,3;4,95;0,0;4,95;4,125;5;5;5;5;2,0;6;6;3,0;9,125;0;4,125;5,0;183 days 23:59:59.000000000
37;Pedagogia;2010.2;1;Antropologia;15;2010-06-30 21:00:00;2010-12-31 20:59:59;178;3;0;5;6;49;0;0;3;0;1;0;16;2;0;31,0;63;0;0;0;0;4,0;73,62;86;119;0;63;23;48;48;0;2;4;0;2,0;0,0;2,0;3,0;6,0;6,0;2,2;8;6;7;9;1,5;7;7;1,75;5,45;0;4,0;7,5;183 days 23:59:59.000000000
12157;Pedagogia;2016.1;4;Currículo e Contemporaneidade;58;2015-12-31 21:00:00;2016-06-30 20:59:59;1711;35;0;0;0;2;0;0;0;0;0;0;9;1;0;43,0;25;0;0;0;2;5,0;83,75;8;137;57;75;40;64;33;0;2;4;0;4,95;0,0;4,95;5,5;0,0;5,5;5,225;5;4;4;4;1,7;5;5;2,5;9,425;0;5,225;4,25;181 days 23:59:59.000000000
10661;Pedagogia;2014.2;1;Linguagem na Produção do Conhecimento ;110;2014-06-30 21:00:00;2014-12-31 20:59:59;1683;10;0;0;3;24;0;0;0;0;0;0;22;3;0;18,53;7;0;2;0;2;1,6538;0,0;22;43;12;19;8;12;23;0;2;0;0;0,0;0,0;0,0;0,0;2,2;2,2;1,1;0;0;0;0;0,0;6;6;3,0;4,1;0;1,1;0,0;183 days 23:59:59.000000000
493;Pedagogia;2010.2;1;Linguagem na Produção do Conhecimento;19;2010-06-30 21:00:00;2010-12-31 20:59:59;156;6;0;2;5;49;0;0;0;0;1;0;13;2;0;28,5;16;0;0;0;0;2,0;65,99;34;75;0;43;17;27;31;0;2;3;0;5,0;5,0;5,0;5,0;0,0;5,0;2,75;9;9;0;9;1,35;9;10;2,375;6,48;0;5,0;6,75;183 days 23:59:59.000000000
10818;Pedagogia;2014.2;1;Linguagem na Produção do Conhecimento ;110;2014-06-30 21:00:00;2014-12-31 20:59:59;1709;8;4;2;9;30;0;0;1;0;0;0;13;2;0;21,9;15;0;3;14;2;4,4231;64,69;75;115;14;43;45;45;25;0;2;3;0;0,0;0,0;0,0;0,0;2,2;2,2;1,1;5;5;5;5;2,0;6;6;3,0;6,1;0;1,1;5,0;183 days 23:59:59.000000000
1464;Pedagogia;2011.1;2;Língua Portuguesa: Sintaxe e Semântica;31;2010-12-31 21:00:00;2011-06-30 20:59:59;71;55;0;0;0;37;0;0;0;0;0;0;13;2;1;0,0;31;0;0;0;0;2,0;74,54;27;74;0;45;12;30;31;1;1;4;0;7,0;0,0;7,0;3,0;5,0;5,0;3,3;5;4;3;4;0,8;6;5;1,375;5,48;0;6,0;4,0;180 days 23:59:59.000000000
2381;Pedagogia;2011.2;3;Movimentos Sociais;49;2011-06-30 21:00:00;2011-12-31 20:59:59;107;6;0;3;7;34;0;0;0;0;1;0;19;3;0;7,0;16;0;0;0;0;4,0;78,29;2;115;0;76;57;21;37;0;2;3;0;3,3;0,0;3,3;3,5;0,0;3,5;1,87;4;4;0;4;0,6;6;6;1,5;3,97;1;3,4;3,0;183 days 23:59:59.000000000
2840;Pedagogia;2012.1;4;Currículo e Contemporaneidade;56;2011-12-31 21:00:00;2012-06-30 20:59:59;182;4;0;0;0;29;0;0;0;0;0;0;10;1;1;1,0;10;0;0;0;0;2,0;97,01;31;61;0;39;16;13;30;2;1;4;0;2,75;0,0;2,75;4,95;0,0;4,95;2,12;4;5;5;3;0,85;6;6;1,5;4,47;0;3,85;4,25;181 days 23:59:59.000000000
5520;Pedagogia;2013.2;3;Prática Pedagógica III;35;2013-06-30 21:00:00;2013-12-31 20:59:59;276;23;0;2;4;8;0;0;0;1;0;0;8;1;0;21,5;15;0;6;0;2;5,0;196,64;78;138;12;86;88;34;15;1;2;2;0;2,75;5,5;5,5;5,5;0,0;5,5;5,5;4;5;0;0;0,9;5;6;2,75;9,15;0;5,5;2,25;183 days 23:59:59.000000000
6196;Pedagogia;2013.2;7;Gestão e Organização Escolar;39;2013-06-30 21:00:00;2013-12-31 20:59:59;31;46;0;6;25;25;0;0;0;0;1;0;19;3;0;11,0;17;0;1;0;1;4,0;218,26;81;118;17;76;25;33;60;0;1;3;0;4,95;5,5;5,5;5,5;0,0;5,5;5,5;5;5;5;0;1,5;6;0;1,5;8,5;0;5,5;3,75;183 days 23:59:59.000000000
5967;Pedagogia;2013.2;7;Coordenação Pedagógica;37;2013-06-30 21:00:00;2013-12-31 20:59:59;166;44;0;0;0;9;0;0;0;0;0;0;11;1;0;37,5;11;0;2;0;2;5,0;224,26;67;130;11;73;49;33;45;3;2;3;0;4,95;0,0;4,95;4,4;0,0;4,4;4,675;4;4;4;0;1,2;6;6;3,0;8,875;0;4,675000000000002;3,0;183 days 23:59:59.000000000
5692;Pedagogia;2013.2;3;Prática Pedagógica III;35;2013-06-30 21:00:00;2013-12-31 20:59:59;572;9;0;0;0;9;0;0;0;0;0;0;2;3;0;11,5;57;0;3;0;2;5,0;218,62;76;130;23;63;25;34;62;9;2;3;0;3,85;0,0;3,85;3,3;5,5;5,5;4,675;0;0;0;0;0,0;6;5;2,75;7,425;0;4,675;0,0;183 days 23:59:59.000000000
1204;Pedagogia;2011.1;2;Informática na Educação;35;2010-12-31 21:00:00;2011-06-30 20:59:59;124;23;0;1;1;20;0;0;4;0;1;0;19;3;0;21,5;28;0;0;0;0;2,0;71,29;32;75;0;36;19;30;26;0;2;4;0;8,0;0,0;8,0;7,0;0,0;7,0;4,13;5;5;0;5;0,75;4;5;1,125;6,0;0;7,5;3,75;180 days 23:59:59.000000000
13233;Pedagogia;2016.1;4;Planejamento Educacional;61;2015-12-31 21:00:00;2016-06-30 20:59:59;1744;23;0;0;1;4;0;0;0;0;0;0;11;1;0;18,5;22;0;0;21;2;2,0;80,38;39;74;8;43;34;14;26;0;2;4;0;5,5;0,0;5,5;5,5;0,0;5,5;5,5;4;5;5;5;1,9;3;2;1,25;8,65;0;5,5;4,75;181 days 23:59:59.000000000
12232;Pedagogia;2016.1;4;Currículo e Contemporaneidade;58;2015-12-31 21:00:00;2016-06-30 20:59:59;1814;20;0;0;4;2;0;0;1;1;0;0;14;2;0;34,5;18;0;0;0;3;4,0;78,72;65;127;31;65;59;41;24;3;2;4;0;3,3;0,0;3,3;2,75;0,0;2,75;3,025;4;5;5;4;1,8;4;5;2,25;7,075;0;3,025;4,5;181 days 23:59:59.000000000
4419;Pedagogia;2013.2;3;Metodologia Cientifica;31;2013-06-30 21:00:00;2013-12-31 20:59:59;41;11;0;0;0;2;0;0;0;0;0;0;11;1;0;6,5;11;0;2;0;2;2,0;221,47;8;56;16;36;12;31;12;1;2;3;0;3,3;0,0;3,3;3,3;0,0;3,3;3,3;3;4;5;0;1,2;2;2;1,0;5,5;0;3,3;3,0;183 days 23:59:59.000000000
13067;Pedagogia;2016.1;4;Pesquisa em Educação;60;2015-12-31 21:00:00;2016-06-30 20:59:59;1907;16;0;0;0;2;0;0;0;0;0;0;9;1;0;9,5;15;0;0;0;2;1,0;86,22;32;39;9;19;9;6;23;1;2;4;0;0,0;3,3;0,0;4,95;0,0;4,95;2,475;5;5;4;5;1,9;5;5;2,5;6,875;0;2,475;4,75;181 days 23:59:59.000000000
13805;Pedagogia;2016.1;8;Educação e Tecnologias;64;2015-12-31 21:00:00;2016-06-30 20:59:59;945;50;0;0;0;2;0;0;0;0;0;0;13;2;0;41,5;21;0;0;0;2;4,0;78,79;109;126;15;76;14;60;50;2;2;4;0;4,4;0,0;4,4;5,5;0,0;5,5;4,95;3;2;5;4;1,4;5;6;2,75;9,1;0;4,95;3,5;181 days 23:59:59.000000000
1925;Pedagogia;2011.2;3;Didática;46;2011-06-30 21:00:00;2011-12-31 20:59:59;174;7;0;2;6;24;0;0;0;0;2;0;14;2;1;1,0;30;0;0;0;0;5,0;86,13;115;135;0;72;46;70;19;0;1;4;0;4,4;0,0;4,4;4,4;0,0;4,4;2,42;5;5;4;4;0,9;6;6;1,5;4,82;0;4,4;4,5;183 days 23:59:59.000000000
5834;Pedagogia;2013.2;7;Avaliação Educacional;36;2013-06-30 21:00:00;2013-12-31 20:59:59;528;38;0;0;3;21;0;0;1;5;0;0;19;3;0;26,0;23;1;2;0;2;5,0;229,82;45;139;21;76;31;20;81;7;2;5;0;2,2;0,0;2,2;4,4;0,0;4,4;3,3;4;5;5;5;1,9;6;6;3,0;8,2;0;3,3000000000000003;4,75;183 days 23:59:59.000000000
13852;Pedagogia;2016.1;8;Educação e Tecnologias;64;2015-12-31 21:00:00;2016-06-30 20:59:59;1041;8;0;0;0;2;0;0;1;0;0;0;14;2;0;24,5;18;0;0;0;2;4,0;87,8;17;114;44;61;22;32;55;5;2;5;0;3,3;0,0;3,3;3,85;0,0;3,85;3,575;3;2;5;5;1,5;4;6;2,5;7,575;0;3,575;3,75;181 days 23:59:59.000000000
11018;Pedagogia;2014.2;1;Prática Pedagógica I ;111;2014-06-30 21:00:00;2014-12-31 20:59:59;1776;12;0;4;20;44;0;0;0;1;4;1;19;3;0;5,67;6;0;4;1;2;4,3077;29,18;81;112;21;47;8;48;56;0;2;1;0;0,0;1,65;1,65;0,0;0,0;0,0;0,825;5;0;5;5;1,5;2;5;1,75;4,075;0;0,825;3,75;183 days 23:59:59.000000000
6368;Pedagogia;2013.2;7;Libras;40;2013-06-30 21:00:00;2013-12-31 20:59:59;395;40;0;0;1;13;0;0;0;1;0;0;0;3;0;5,0;15;0;2;0;2;4,0;241,12;20;118;20;65;28;49;36;5;2;4;0;4,4;0,0;4,4;2,75;0,0;2,75;3,575;4;4;4;4;1,6;5;6;2,75;7,925;0;3,575;4,0;183 days 23:59:59.000000000
11576;Pedagogia;2014.2;5;Alfabetização e Letramento (5º);113;2014-06-30 21:00:00;2014-12-31 20:59:59;860;10;0;1;1;7;0;0;0;0;0;2;23;3;0;18,51;14;0;2;0;2;2,5;72,7;19;65;22;33;10;41;12;2;2;4;0;4,95;0,0;4,95;2,75;0,0;2,75;3,85;5;2;2;5;1,4;6;6;3,0;8,25;0;3,85;3,5;183 days 23:59:59.000000000
3795;Pedagogia;2013.2;3;Didática ;29;2013-06-30 21:00:00;2013-12-31 20:59:59;77;13;0;0;5;9;0;0;0;0;1;0;20;3;0;3,0;19;0;2;0;2;7,0;231,53;53;197;38;99;36;68;93;0;2;4;0;3,85;0,0;3,85;3,3;0,0;3,3;3,575;5;5;4;5;1,9;6;6;3,0;8,475;0;3,575;4,75;183 days 23:59:59.000000000
7927;Pedagogia;2014.1;4;Pesquisa(s) em Educação;47;2013-12-31 21:00:00;2014-06-30 20:59:59;284;4;0;0;0;6;0;0;2;0;0;0;21;3;0;4,0;8;0;1;0;1;1,0;0,0;10;36;6;24;4;11;21;0;1;4;0;4,4;0,0;4,4;0,0;0,0;0,0;2,2;5;5;0;0;1,0;6;0;1,5;4,7;0;2,2;2,5;180 days 23:59:59.000000000
6117;Pedagogia;2013.2;7;Estágio III;38;2013-06-30 21:00:00;2013-12-31 20:59:59;527;27;0;0;0;7;0;0;0;0;0;0;12;2;0;5,0;21;0;3;0;3;2,0;234,5;15;66;16;44;11;32;23;0;2;4;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;4;5;5;5;1,9;4;3;1,75;3,65;1;0,0;4,75;183 days 23:59:59.000000000
2367;Pedagogia;2011.2;3;Movimentos Sociais;49;2011-06-30 21:00:00;2011-12-31 20:59:59;53;9;0;0;0;0;1;1;0;0;0;0;9;1;0;0,5;35;0;0;0;0;1,0;88,0;40;51;0;25;12;17;21;1;2;5;0;5,5;0,0;5,5;5,5;0,0;5,5;3,03;5;5;5;4;0,95;5;4;1,125;5,1;0;5,5;4,75;183 days 23:59:59.000000000
1780;Pedagogia;2011.1;2;Psicologia da Aprendizagem;34;2010-12-31 21:00:00;2011-06-30 20:59:59;96;18;0;0;1;21;0;0;4;0;1;0;13;2;0;15,0;11;0;0;0;0;1,0;72,85;10;46;0;33;12;25;9;0;2;4;0;9,0;0,0;9,0;9,0;0,0;9,0;4,95;3;3;4;5;0,75;6;6;1,5;7,2;0;9,0;3,75;180 days 23:59:59.000000000
4473;Pedagogia;2013.2;3;Metodologia Cientifica;31;2013-06-30 21:00:00;2013-12-31 20:59:59;160;6;0;0;0;1;0;0;0;0;0;0;11;1;0;5,5;10;0;3;0;1;2,0;242,48;24;54;13;32;12;42;0;0;2;9;0;2,2;0,0;2,2;3,3;0,0;3,3;2,75;0;4;4;5;1,3;5;2;1,75;5,8;0;2,75;3,25;183 days 23:59:59.000000000
11220;Pedagogia;2014.2;1;Psicologia do Desenvolvimento ;112;2014-06-30 21:00:00;2014-12-31 20:59:59;1928;1;0;2;2;0;0;0;0;0;0;0;0;0;0;0,0;0;0;0;0;0;3,85e-06;0,0;0;1;0;1;1;0;0;0;0;0;0;0,0;0,0;0,0;0,0;0,0;0,0;0,0;0;0;0;0;0,0;0;0;0,0;0,0;1;0,0;0,0;183 days 23:59:59.000000000
6578;Pedagogia;2013.2;7;Projeto de Pesquisa;42;2013-06-30 21:00:00;2013-12-31 20:59:59;152;7;0;0;4;18;0;0;2;5;0;0;8;1;0;10,0;80;2;8;0;4;5,0;236,32;81;140;23;63;65;16;55;4;2;8;0;2,75;0,0;2,75;4,4;0,0;4,4;3,575;5;3;4;3;1,5;6;5;2,75;7,825;0;3,575;3,75;183 days 23:59:59.000000000
7767;Pedagogia;2014.1;4;Pesquisa(s) em Educação;47;2013-12-31 21:00:00;2014-06-30 20:59:59;325;6;0;0;0;6;0;0;0;1;0;0;17;2;0;1,0;15;0;1;0;1;1,0;0,0;40;47;15;29;15;18;14;0;1;3;0;4,4;0,0;4,4;0,0;0,0;0,0;2,2;4;4;5;0;1,3;6;0;1,5;5,0;0;2,2;3,25;180 days 23:59:59.000000000
1979;Pedagogia;2011.2;3;História da Educação no Brasil;47;2011-06-30 21:00:00;2011-12-31 20:59:59;91;7;0;1;2;22;0;0;5;1;0;0;13;2;0;1,0;12;1;0;0;0;1,0;84,9;15;41;0;21;14;25;1;1;1;5;0;4,95;0,0;4,95;4,95;0,0;4,95;2,72;5;5;5;4;0,95;0;3;0,375;4,05;0;4,95;4,75;183 days 23:59:59.000000000
9316;Pedagogia;2014.1;8;Relações Interpessoais e Dinâmica de Grupo;54;2013-12-31 21:00:00;2014-06-30 20:59:59;511;6;0;0;1;21;0;0;2;2;0;0;18;3;0;31,0;10;0;4;0;3;1,0;116,6;5;40;11;30;10;12;16;2;1;3;0;4,95;0,0;4,95;0,0;0,0;0,0;2,475;0;0;0;0;0,0;0;0;0,0;2,475;1;2,475;0,0;180 days 23:59:59.000000000
13618;Pedagogia;2016.1;8;Avaliação da Aprendizagem;63;2015-12-31 21:00:00;2016-06-30 20:59:59;815;25;0;0;2;13;0;0;0;4;1;0;21;3;0;7,5;15;0;0;0;2;2,0;87,46;31;63;16;39;13;8;40;2;2;4;0;3,85;0,0;3,85;3,85;0,0;3,85;3,85;5;5;5;5;2,0;5;5;2,5;8,35;0;3,85;5,0;181 days 23:59:59.000000000
13688;Pedagogia;2016.1;8;Avaliação da Aprendizagem;63;2015-12-31 21:00:00;2016-06-30 20:59:59;850;25;0;4;24;21;0;0;0;4;1;0;16;2;0;40,5;15;0;0;0;2;4,0;73,73;20;111;34;71;12;32;67;0;2;4;0;4,95;0,0;4,95;5,5;0,0;5,5;5,225;5;5;5;5;2,0;6;6;3,0;10,225;0;5,225;5,0;181 days 23:59:59.000000000
